date,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2009-01-06,2009-01-06,114.99,115.1,115.1,114.61,24032900,250727824.0,0.43,0.1,0.12,0.0
2009-01-07,2009-01-07,115.11,115.26,115.3,115.0,21385100,224301232.0,0.26,0.14,0.16,0.0
2009-01-08,2009-01-08,115.28,115.64,115.65,115.27,22816900,240189152.0,0.33,0.33,0.38,0.0
2009-01-09,2009-01-09,115.66,115.89,115.89,115.14,29472700,312237376.0,0.65,0.22,0.25,0.0
2009-01-12,2009-01-12,115.93,115.73,115.93,115.62,27931300,295618784.0,0.27,-0.14,-0.16,0.0
2009-01-13,2009-01-13,115.74,115.79,115.88,115.49,20580600,217987072.0,0.34,0.05,0.06,0.0
2009-01-14,2009-01-14,115.8,115.43,115.8,115.41,32895000,346657920.0,0.34,-0.31,-0.36,0.0
2009-01-15,2009-01-15,115.44,115.39,115.72,115.32,22933100,241288912.0,0.35,-0.03,-0.04,0.0
2009-01-16,2009-01-16,115.4,115.22,115.42,115.08,32182400,338422624.0,0.29,-0.15,-0.17,0.0
2009-01-19,2009-01-19,115.25,115.47,115.5,115.2,13442800,142150272.0,0.26,0.22,0.25,0.0
2009-01-20,2009-01-20,115.48,115.08,115.49,114.92,19033400,201008912.0,0.49,-0.34,-0.39,0.0
2009-01-21,2009-01-21,115.03,114.8,115.45,114.37,17026900,179083136.0,0.94,-0.24,-0.28,0.0
2009-01-22,2009-01-22,114.82,115.06,115.07,114.71,20394800,211148752.0,0.31,0.23,0.26,0.0
2009-01-23,2009-01-23,115.07,114.99,115.12,114.88,19854600,208202624.0,0.21,-0.06,-0.07,0.0
2009-02-02,2009-02-02,115.11,114.9,115.16,114.82,12181200,127415560.0,0.3,-0.08,-0.09,0.0
2009-02-03,2009-02-03,114.91,114.78,114.93,114.59,15240900,159463600.0,0.3,-0.1,-0.12,0.0
2009-02-04,2009-02-04,114.78,114.35,114.79,114.33,35593800,372800096.0,0.4,-0.37,-0.43,0.0
2009-02-05,2009-02-05,114.38,114.31,114.38,113.88,26606500,277046624.0,0.44,-0.03,-0.04,0.0
2009-02-06,2009-02-06,114.32,114.31,114.39,113.98,24446800,254688240.0,0.36,0.0,0.0,0.0
2009-02-09,2009-02-09,114.33,114.59,114.6,114.25,18475900,193697328.0,0.31,0.24,0.28,0.0
2009-02-10,2009-02-10,114.61,114.63,114.7,114.43,22837600,238764032.0,0.24,0.03,0.04,0.0
2009-02-11,2009-02-11,114.64,114.87,114.88,114.62,19044500,199072656.0,0.23,0.21,0.24,0.0
2009-02-12,2009-02-12,114.89,115.05,115.07,114.67,19880200,208327472.0,0.35,0.16,0.18,0.0
2009-02-13,2009-02-13,115.07,115.19,115.25,114.89,16747700,174603584.0,0.31,0.12,0.14,0.0
2009-02-16,2009-02-16,115.22,115.16,115.25,114.79,17489600,182806304.0,0.4,-0.03,-0.03,0.0
2009-02-17,2009-02-17,115.15,115.36,115.36,115.15,26411700,279158848.0,0.18,0.17,0.2,0.0
2009-02-18,2009-02-18,115.34,115.37,115.37,115.18,38828700,400091456.0,0.16,0.01,0.01,0.0
2009-02-19,2009-02-19,115.38,115.5,115.94,115.31,22567000,234366064.0,0.55,0.11,0.13,0.0
2009-02-20,2009-02-20,115.51,115.67,116.04,115.41,36008100,379397408.0,0.55,0.15,0.17,0.0
2009-02-23,2009-02-23,115.72,115.67,115.72,115.44,18644000,196696608.0,0.24,0.0,0.0,0.0
2009-02-24,2009-02-24,115.69,116.02,116.05,115.49,26291100,277797216.0,0.48,0.3,0.35,0.0
2009-02-25,2009-02-25,116.03,116.06,116.06,115.92,23465700,247757008.0,0.12,0.03,0.04,0.0
2009-02-26,2009-02-26,116.07,116.13,116.14,115.9,14736500,155900528.0,0.21,0.06,0.07,0.0
2009-02-27,2009-02-27,116.14,116.11,116.16,115.92,26757400,284271296.0,0.21,-0.02,-0.02,0.0
2009-03-02,2009-03-02,116.15,115.91,116.15,115.56,16698800,176737216.0,0.51,-0.17,-0.2,0.0
2009-03-03,2009-03-03,115.93,116.0,116.04,115.77,14596000,154814608.0,0.23,0.08,0.09,0.0
2009-03-04,2009-03-04,116.02,115.96,116.12,115.63,20474000,214747760.0,0.42,-0.03,-0.04,0.0
2009-03-05,2009-03-05,115.97,116.31,116.49,115.91,16419500,175192544.0,0.5,0.3,0.35,0.0
2009-03-06,2009-03-06,116.33,116.35,116.51,116.2,15859900,168974640.0,0.27,0.03,0.04,0.0
2009-03-09,2009-03-09,116.4,116.7,116.83,116.39,33980100,365484032.0,0.38,0.3,0.35,0.0
2009-03-10,2009-03-10,116.72,116.77,116.88,116.6,26068800,278404096.0,0.24,0.06,0.07,0.0
2009-03-11,2009-03-11,116.78,116.45,116.78,116.32,22626900,239990112.0,0.39,-0.27,-0.32,0.0
2009-03-12,2009-03-12,116.47,116.57,116.62,116.44,31114700,330543584.0,0.15,0.1,0.12,0.0
2009-03-13,2009-03-13,116.58,116.69,116.69,116.56,24068400,253999136.0,0.11,0.1,0.12,0.0
2009-03-16,2009-03-16,116.73,116.81,116.87,116.69,27299200,290025600.0,0.15,0.1,0.12,0.0
2009-03-17,2009-03-17,116.82,116.71,116.86,116.7,37300700,399406400.0,0.14,-0.09,-0.1,0.0
2009-03-18,2009-03-18,116.72,116.79,116.79,116.51,40868500,434238656.0,0.24,0.07,0.08,0.0
2009-03-19,2009-03-19,116.81,117.22,117.23,116.61,20737200,219179536.0,0.53,0.37,0.43,0.0
2009-03-20,2009-03-20,117.24,117.09,117.24,116.51,20501200,218783760.0,0.62,-0.11,-0.13,0.0
2009-03-23,2009-03-23,117.12,117.03,117.12,116.93,21302800,227689568.0,0.16,-0.05,-0.06,0.0
2009-03-24,2009-03-24,117.26,117.27,117.32,117.18,37965200,400674240.0,0.12,0.21,0.24,0.0
2009-03-25,2009-03-25,117.04,116.88,117.09,116.65,13754100,145502400.0,0.38,-0.33,-0.39,0.0
2009-03-26,2009-03-26,116.89,116.76,116.9,116.74,33059900,352032928.0,0.14,-0.1,-0.12,0.0
2009-03-27,2009-03-27,116.76,116.61,116.77,116.53,25193700,266174544.0,0.21,-0.13,-0.15,0.0
2009-03-30,2009-03-30,116.66,116.86,116.87,116.42,21786400,231200416.0,0.39,0.21,0.25,0.0
2009-03-31,2009-03-31,116.88,116.79,116.97,116.76,29039200,303655808.0,0.18,-0.06,-0.07,0.0
2009-04-01,2009-04-01,116.81,116.89,116.93,116.57,23129200,243146464.0,0.31,0.09,0.1,0.0
2009-04-02,2009-04-02,116.9,116.94,117.09,116.84,22892000,242507392.0,0.21,0.04,0.05,0.0
2009-04-03,2009-04-03,116.96,116.98,117.07,116.85,17971200,190376432.0,0.19,0.03,0.04,0.0
2009-04-07,2009-04-07,117.05,117.0,117.1,116.85,23233100,246050880.0,0.21,0.02,0.02,0.0
2009-04-08,2009-04-08,117.03,116.92,117.03,116.85,29263400,311471904.0,0.15,-0.07,-0.08,0.0
2009-04-09,2009-04-09,116.94,116.89,116.95,116.76,41970100,441908800.0,0.16,-0.03,-0.03,0.0
2009-04-10,2009-04-10,116.9,116.87,116.98,116.63,30377100,319998688.0,0.3,-0.02,-0.02,0.0
2009-04-13,2009-04-13,116.92,116.82,116.92,116.55,27182800,280885088.0,0.32,-0.04,-0.05,0.0
2009-04-14,2009-04-14,116.83,116.79,116.85,116.75,21010300,218052768.0,0.09,-0.03,-0.03,0.0
2009-04-15,2009-04-15,116.81,117.02,117.03,116.75,24213800,254788032.0,0.24,0.2,0.23,0.0
2009-04-16,2009-04-16,117.04,116.82,117.06,116.73,21415900,224959120.0,0.28,-0.17,-0.2,0.0
2009-04-17,2009-04-17,116.84,116.92,116.93,116.71,14624300,154074432.0,0.19,0.09,0.1,0.0
2009-04-20,2009-04-20,117.07,117.11,117.11,116.92,12749700,134913392.0,0.16,0.16,0.19,0.0
2009-04-21,2009-04-21,117.03,117.04,117.04,116.98,9644400,101886176.0,0.05,-0.06,-0.07,0.0
2009-04-22,2009-04-22,117.05,117.07,117.07,116.9,11938100,126757088.0,0.15,0.03,0.03,0.0
2009-04-23,2009-04-23,117.08,117.14,117.3,117.07,18470400,196079312.0,0.2,0.06,0.07,0.0
2009-04-24,2009-04-24,117.15,117.26,117.26,117.13,16776700,176881568.0,0.11,0.1,0.12,0.0
2009-04-27,2009-04-27,117.31,117.3,117.31,116.94,15573300,164328768.0,0.32,0.03,0.04,0.0
2009-04-28,2009-04-28,117.32,117.29,117.37,117.23,23694400,252002736.0,0.12,-0.01,-0.01,0.0
2009-04-29,2009-04-29,117.31,117.25,117.4,117.1,11073100,116974488.0,0.26,-0.03,-0.04,0.0
2009-04-30,2009-04-30,117.27,117.37,117.52,117.27,26584900,277651328.0,0.21,0.1,0.12,0.0
2009-05-04,2009-05-04,117.43,117.31,117.43,117.27,17478300,182809952.0,0.14,-0.05,-0.06,0.0
2009-05-05,2009-05-05,117.32,117.3,117.32,117.19,12998300,137002704.0,0.11,-0.01,-0.01,0.0
2009-05-06,2009-05-06,117.32,117.37,117.38,116.94,18726600,197317536.0,0.38,0.06,0.07,0.0
2009-05-07,2009-05-07,117.39,117.38,117.43,117.28,15004400,158635040.0,0.13,0.01,0.01,0.0
2009-05-08,2009-05-08,117.4,117.37,117.47,117.3,17249100,183583536.0,0.14,-0.01,-0.01,0.0
2009-05-11,2009-05-11,117.41,116.76,117.51,116.75,18122200,191574336.0,0.65,-0.52,-0.61,0.0
2009-05-12,2009-05-12,116.78,117.57,117.58,116.74,24821100,258737024.0,0.72,0.69,0.81,0.0
2009-05-13,2009-05-13,117.59,117.6,117.62,117.49,15192200,161317360.0,0.11,0.03,0.03,0.0
2009-05-14,2009-05-14,117.61,117.65,117.66,117.59,19131100,201429776.0,0.06,0.04,0.05,0.0
2009-05-15,2009-05-15,117.67,117.74,117.77,117.47,17806000,186718528.0,0.25,0.08,0.09,0.0
2009-05-18,2009-05-18,117.79,117.93,117.93,117.73,23242600,246768400.0,0.17,0.16,0.19,0.0
2009-05-19,2009-05-19,117.94,117.96,117.99,117.82,22784500,244346800.0,0.14,0.03,0.03,0.0
2009-05-20,2009-05-20,117.97,118.04,118.06,117.94,31423100,332233408.0,0.1,0.07,0.08,0.0
2009-05-21,2009-05-21,118.06,118.02,118.1,117.97,25993300,277587680.0,0.11,-0.02,-0.02,0.0
2009-05-22,2009-05-22,118.03,118.04,118.07,117.88,27243700,289461728.0,0.16,0.02,0.02,0.0
2009-05-25,2009-05-25,118.08,117.93,118.08,117.24,48422000,505819904.0,0.71,-0.09,-0.11,0.0
2009-05-26,2009-05-26,117.94,118.01,118.01,117.63,32475700,342111712.0,0.32,0.07,0.08,0.0
2009-05-27,2009-05-27,118.03,118.1,118.1,117.49,39340100,412122720.0,0.52,0.08,0.09,0.0
2009-06-01,2009-06-01,118.18,118.07,118.18,118.01,29763800,315138720.0,0.14,-0.03,-0.03,0.0
2009-06-02,2009-06-02,118.08,118.08,118.1,117.9,21614900,230529456.0,0.17,0.01,0.01,0.0
2009-06-03,2009-06-03,118.1,117.83,118.1,117.76,42590700,454139744.0,0.29,-0.21,-0.25,0.0
2009-06-04,2009-06-04,117.85,117.77,117.86,117.7,35217500,371239232.0,0.14,-0.05,-0.06,0.0
2009-06-05,2009-06-05,117.79,117.77,117.79,117.71,24160000,255393264.0,0.07,0.0,0.0,0.0
2009-06-08,2009-06-08,117.82,117.7,117.82,117.64,30020200,318299904.0,0.15,-0.06,-0.07,0.0
2009-06-09,2009-06-09,117.71,117.58,117.71,117.55,34281600,364574400.0,0.14,-0.1,-0.12,0.0
2009-06-10,2009-06-10,117.59,117.6,117.6,117.53,26430700,280046912.0,0.06,0.02,0.02,0.0
2009-06-11,2009-06-11,117.61,117.6,117.63,117.52,16161700,170828608.0,0.09,0.0,0.0,0.0
2009-06-12,2009-06-12,117.61,117.51,117.65,117.42,25037100,261916544.0,0.2,-0.08,-0.09,0.0
2009-06-15,2009-06-15,117.56,117.37,117.56,117.28,32006300,335973024.0,0.24,-0.12,-0.14,0.0
2009-06-16,2009-06-16,117.38,117.43,117.48,117.35,27793100,295558944.0,0.11,0.05,0.06,0.0
2009-06-17,2009-06-17,117.45,117.54,117.57,117.02,15625200,164682352.0,0.47,0.09,0.11,0.0
2009-06-18,2009-06-18,117.56,117.51,117.56,116.97,23266900,246747296.0,0.5,-0.03,-0.03,0.0
2009-06-19,2009-06-19,117.52,117.44,117.54,117.36,32740500,347983808.0,0.15,-0.06,-0.07,0.0
2009-06-22,2009-06-22,117.49,117.42,117.49,117.39,42625000,454404640.0,0.09,-0.02,-0.02,0.0
2009-06-23,2009-06-23,117.43,117.34,117.43,117.33,28442600,296601728.0,0.09,-0.07,-0.08,0.0
2009-06-24,2009-06-24,117.36,117.23,117.38,117.12,26352700,274310240.0,0.22,-0.09,-0.11,0.0
2009-06-25,2009-06-25,117.25,117.23,117.25,117.0,15852600,163223328.0,0.21,0.0,0.0,0.0
2009-06-26,2009-06-26,117.19,117.14,117.19,117.03,23904200,244944752.0,0.14,-0.08,-0.09,0.0
2009-06-29,2009-06-29,117.18,117.22,117.24,116.78,21262400,218502656.0,0.39,0.07,0.08,0.0
2009-06-30,2009-06-30,117.24,117.4,117.4,117.19,26074600,270610080.0,0.18,0.15,0.18,0.0
2009-07-01,2009-07-01,117.42,117.48,117.53,117.39,33407300,349874080.0,0.12,0.07,0.08,0.0
2009-07-02,2009-07-02,117.51,117.52,117.59,117.41,47379200,505582784.0,0.15,0.03,0.04,0.0
2009-07-03,2009-07-03,117.53,117.58,117.58,117.38,48223800,511742944.0,0.17,0.05,0.06,0.0
2009-07-06,2009-07-06,117.63,117.57,117.63,117.4,36334600,387789024.0,0.2,-0.01,-0.01,0.0
2009-07-07,2009-07-07,117.59,117.55,117.63,117.5,23275700,247491104.0,0.11,-0.02,-0.02,0.0
2009-07-08,2009-07-08,117.57,117.54,117.57,117.43,18543700,199849776.0,0.12,-0.01,-0.01,0.0
2009-07-09,2009-07-09,117.55,117.43,117.59,117.32,18197000,193329520.0,0.23,-0.09,-0.11,0.0
2009-07-10,2009-07-10,117.45,117.5,117.54,117.36,17474800,185066144.0,0.15,0.06,0.07,0.0
2009-07-13,2009-07-13,117.56,117.22,117.56,117.14,20377300,215258928.0,0.36,-0.24,-0.28,0.0
2009-07-14,2009-07-14,117.23,117.06,117.26,116.99,13287400,140503904.0,0.23,-0.14,-0.16,0.0
2009-07-15,2009-07-15,117.07,117.05,117.14,116.89,23390100,247459584.0,0.21,-0.01,-0.01,0.0
2009-07-16,2009-07-16,116.97,117.14,117.16,116.91,11565900,121598744.0,0.21,0.08,0.09,0.0
2009-07-17,2009-07-17,117.16,117.02,117.17,116.85,12367300,130153424.0,0.27,-0.1,-0.12,0.0
2009-07-20,2009-07-20,117.06,117.03,117.17,116.92,23532900,243473184.0,0.21,0.01,0.01,0.0
2009-07-21,2009-07-21,117.05,117.0,117.06,116.78,27065500,277388608.0,0.24,-0.03,-0.03,0.0
2009-07-22,2009-07-22,117.02,116.98,117.02,116.69,19085600,196205376.0,0.28,-0.02,-0.02,0.0
2009-07-23,2009-07-23,116.99,116.98,116.99,116.79,16465400,172670976.0,0.17,0.0,0.0,0.0
2009-07-24,2009-07-24,117.0,117.02,117.04,116.6,22282300,226166896.0,0.38,0.03,0.04,0.0
2009-07-27,2009-07-27,117.07,116.9,117.07,116.8,29703100,305363520.0,0.23,-0.1,-0.12,0.0
2009-07-28,2009-07-28,116.91,116.63,116.91,115.73,33161400,343317504.0,1.01,-0.23,-0.27,0.0
2009-07-29,2009-07-29,116.64,116.51,116.65,116.22,29938800,314435488.0,0.37,-0.1,-0.12,0.0
2009-07-30,2009-07-30,116.53,116.38,116.53,116.11,13401900,137211664.0,0.36,-0.11,-0.13,0.0
2009-07-31,2009-07-31,116.4,115.83,116.44,115.55,23026800,236137472.0,0.76,-0.47,-0.55,0.0
2009-08-03,2009-08-03,115.88,116.03,116.03,115.59,18136500,184685872.0,0.38,0.17,0.2,0.0
2009-08-04,2009-08-04,116.05,115.97,116.05,115.79,19977700,205506736.0,0.22,-0.05,-0.06,0.0
2009-08-05,2009-08-05,115.99,115.94,116.38,115.88,10569000,109503576.0,0.43,-0.03,-0.03,0.0
2009-08-06,2009-08-06,115.95,116.42,116.42,115.74,10471900,107303424.0,0.59,0.41,0.48,0.0
2009-08-07,2009-08-07,116.43,116.54,116.64,116.12,18448900,190077648.0,0.45,0.1,0.12,0.0
2009-08-10,2009-08-10,116.59,116.54,116.59,116.19,14868500,151265424.0,0.34,0.0,0.0,0.0
2009-08-11,2009-08-11,116.6,116.54,116.6,116.48,10411100,103491248.0,0.1,0.0,0.0,0.0
2009-08-12,2009-08-12,116.52,116.51,116.53,116.25,8285500,85648096.0,0.24,-0.03,-0.03,0.0
2009-08-13,2009-08-13,116.53,116.46,116.53,113.42,7408600,74086248.0,2.67,-0.04,-0.05,0.0
2009-08-14,2009-08-14,116.48,116.39,116.49,116.13,6370000,64496012.0,0.31,-0.06,-0.07,0.0
2009-08-17,2009-08-17,116.44,116.31,116.44,116.13,6867100,71018000.0,0.27,-0.07,-0.08,0.0
2009-08-18,2009-08-18,116.32,116.11,116.34,115.91,7710700,78716832.0,0.37,-0.17,-0.2,0.0
2009-08-19,2009-08-19,116.13,116.17,116.3,115.81,14118200,143734672.0,0.42,0.05,0.06,0.0
2009-08-20,2009-08-20,116.17,116.1,116.21,115.99,11526800,116152896.0,0.19,-0.06,-0.07,0.0
2009-08-21,2009-08-21,116.12,116.21,116.21,115.85,18409500,185647120.0,0.31,0.09,0.11,0.0
2009-08-24,2009-08-24,116.32,116.29,116.32,116.03,11412200,116951640.0,0.25,0.07,0.08,0.0
2009-08-25,2009-08-25,116.24,116.13,116.26,115.94,11360300,114480400.0,0.28,-0.14,-0.16,0.0
2009-08-26,2009-08-26,116.14,116.32,116.33,115.98,11690100,117527864.0,0.3,0.16,0.19,0.0
2009-08-27,2009-08-27,116.34,116.37,116.39,116.16,11073500,111798568.0,0.2,0.04,0.05,0.0
2009-08-28,2009-08-28,116.39,116.29,116.47,116.18,7843300,79602888.0,0.25,-0.07,-0.08,0.0
2009-08-31,2009-08-31,116.33,116.17,116.4,116.07,9459200,96054888.0,0.28,-0.1,-0.12,0.0
2009-09-01,2009-09-01,116.19,116.08,116.19,116.08,12740400,131493056.0,0.09,-0.08,-0.09,0.0
2009-09-02,2009-09-02,116.1,116.03,116.1,115.91,16572300,171386912.0,0.16,-0.04,-0.05,0.0
2009-09-03,2009-09-03,116.05,115.92,116.07,115.72,11756500,122083160.0,0.3,-0.09,-0.11,0.0
2009-09-04,2009-09-04,116.25,116.39,116.4,116.12,11261400,114125888.0,0.24,0.41,0.47,0.0
2009-09-07,2009-09-07,116.12,116.06,116.14,115.93,7393100,75425552.0,0.18,-0.28,-0.33,0.0
2009-09-08,2009-09-08,116.07,115.98,116.09,115.93,18443700,190523728.0,0.14,-0.07,-0.08,0.0
2009-09-09,2009-09-09,116.0,116.01,116.03,115.93,11433400,117843568.0,0.09,0.03,0.03,0.0
2009-09-10,2009-09-10,116.04,116.04,116.04,115.98,2428600,25479052.0,0.05,0.03,0.03,0.0
2009-09-11,2009-09-11,116.06,116.03,116.1,116.03,5367200,53886312.0,0.06,-0.01,-0.01,0.0
2009-09-14,2009-09-14,116.08,116.16,116.17,116.01,12047200,122205328.0,0.14,0.11,0.13,0.0
2009-09-15,2009-09-15,116.18,116.17,116.19,116.03,13235900,138019392.0,0.14,0.01,0.01,0.0
2009-09-16,2009-09-16,116.19,116.16,116.31,116.1,12886800,130671752.0,0.18,-0.01,-0.01,0.0
2009-09-17,2009-09-17,116.18,116.17,116.18,115.99,29421100,294063136.0,0.16,0.01,0.01,0.0
2009-09-18,2009-09-18,116.18,116.19,116.23,116.15,11386300,113805432.0,0.07,0.02,0.02,0.0
2009-09-21,2009-09-21,116.22,116.11,116.25,115.98,19598900,196030720.0,0.23,-0.07,-0.08,0.0
2009-09-22,2009-09-22,116.12,116.11,116.16,116.07,17637700,178268688.0,0.08,0.0,0.0,0.0
2009-09-23,2009-09-23,116.12,115.95,116.14,115.79,17251000,176144832.0,0.3,-0.14,-0.16,0.0
2009-09-24,2009-09-24,115.96,115.93,115.97,115.65,26763700,268399584.0,0.28,-0.02,-0.02,0.0
2009-09-25,2009-09-25,115.94,115.89,115.97,115.71,17164700,173055920.0,0.22,-0.03,-0.04,0.0
2009-09-28,2009-09-28,115.94,115.8,115.97,115.67,15962600,163306832.0,0.26,-0.08,-0.09,0.0
2009-09-29,2009-09-29,115.82,115.79,115.86,115.63,14021500,141611744.0,0.2,-0.01,-0.01,0.0
2009-09-30,2009-09-30,115.81,115.83,115.87,115.74,27359400,281821888.0,0.11,0.03,0.04,0.0
2009-10-09,2009-10-09,115.98,115.7,115.98,115.61,17991700,182044528.0,0.32,-0.11,-0.13,0.0
2009-10-12,2009-10-12,115.75,115.57,115.75,115.04,22890400,229372624.0,0.61,-0.11,-0.13,0.0
2009-10-13,2009-10-13,115.58,115.57,115.63,115.46,9855000,97978504.0,0.15,0.0,0.0,0.0
2009-10-14,2009-10-14,115.59,115.68,115.71,115.59,23885700,240478944.0,0.1,0.1,0.11,0.0
2009-10-15,2009-10-15,115.69,115.57,115.69,115.56,22178100,216712320.0,0.11,-0.1,-0.11,0.0
2009-10-16,2009-10-16,115.58,115.57,115.59,115.48,15165000,153102528.0,0.1,0.0,0.0,0.0
2009-10-19,2009-10-19,115.62,115.59,115.63,115.56,20923700,208514752.0,0.06,0.02,0.02,0.0
2009-10-20,2009-10-20,115.6,115.47,115.64,115.42,16777500,164659488.0,0.19,-0.1,-0.12,0.0
2009-10-21,2009-10-21,115.5,115.44,115.51,115.36,19894400,197493200.0,0.13,-0.03,-0.03,0.0
2009-10-22,2009-10-22,115.46,115.48,115.49,115.41,12843500,127616200.0,0.07,0.03,0.04,0.0
2009-10-23,2009-10-23,115.5,115.38,115.75,115.33,42227900,409927328.0,0.36,-0.09,-0.1,0.0
2009-10-26,2009-10-26,115.43,115.44,115.49,115.33,16406800,157400128.0,0.14,0.05,0.06,0.0
2009-10-27,2009-10-27,115.46,115.53,115.53,115.4,12600100,122178096.0,0.11,0.08,0.09,0.0
2009-10-28,2009-10-28,115.56,115.57,115.62,115.46,20274300,200201056.0,0.14,0.03,0.04,0.0
2009-10-29,2009-10-29,115.59,115.74,115.75,115.56,19675000,197001328.0,0.16,0.15,0.17,0.0
2009-10-30,2009-10-30,115.76,115.77,115.78,115.73,14973000,147165408.0,0.04,0.03,0.03,0.0
2009-11-02,2009-11-02,115.82,115.82,115.86,115.78,15193000,148952240.0,0.07,0.04,0.05,0.0
2009-11-03,2009-11-03,115.84,115.79,115.84,115.59,63096400,638387456.0,0.22,-0.03,-0.03,0.0
2009-11-04,2009-11-04,115.81,115.83,115.84,115.63,22232700,224584512.0,0.18,0.03,0.04,0.0
2009-11-05,2009-11-05,115.85,115.82,115.87,115.77,22042000,222726064.0,0.09,-0.01,-0.01,0.0
2009-11-06,2009-11-06,115.84,115.88,115.88,115.63,26225400,263340608.0,0.22,0.05,0.06,0.0
2009-11-09,2009-11-09,115.93,115.95,116.09,115.86,19792100,198764640.0,0.2,0.06,0.07,0.0
2009-11-10,2009-11-10,115.96,115.97,116.09,115.94,20151000,203912704.0,0.13,0.02,0.02,0.0
2009-11-11,2009-11-11,115.99,116.11,116.12,115.99,39986800,400530272.0,0.11,0.12,0.14,0.0
2009-11-12,2009-11-12,116.12,116.17,116.18,116.1,39545800,398861376.0,0.07,0.05,0.06,0.0
2009-11-13,2009-11-13,116.18,116.3,116.32,116.18,38415000,384964896.0,0.12,0.11,0.13,0.0
2009-11-16,2009-11-16,116.36,116.3,116.36,116.22,27810300,281657216.0,0.12,0.0,0.0,0.0
2009-11-17,2009-11-17,116.32,116.33,116.34,116.25,18784700,189385264.0,0.08,0.03,0.03,0.0
2009-11-18,2009-11-18,116.35,116.14,116.35,116.02,19905400,201970672.0,0.28,-0.16,-0.19,0.0
2009-11-19,2009-11-19,116.16,116.26,116.28,116.06,27540300,279072416.0,0.19,0.1,0.12,0.0
2009-11-20,2009-11-20,116.28,116.56,116.57,116.17,13434300,137275808.0,0.34,0.26,0.3,0.0
2009-11-23,2009-11-23,116.61,116.67,116.69,116.55,37819500,384919360.0,0.12,0.09,0.11,0.0
2009-11-24,2009-11-24,116.68,116.56,116.7,116.5,44502100,448471168.0,0.17,-0.09,-0.11,0.0
2009-11-25,2009-11-25,116.57,116.57,116.61,116.39,22111300,224457648.0,0.19,0.01,0.01,0.0
2009-11-26,2009-11-26,116.59,116.53,116.67,116.51,29067600,293095840.0,0.14,-0.03,-0.04,0.0
2009-11-27,2009-11-27,116.55,116.43,116.55,116.34,23812700,242235600.0,0.18,-0.09,-0.1,0.0
2009-11-30,2009-11-30,116.48,116.51,116.52,116.42,17071900,172411408.0,0.09,0.07,0.08,0.0
2009-12-01,2009-12-01,116.54,116.42,116.54,116.36,26170100,265983472.0,0.15,-0.08,-0.09,0.0
2009-12-02,2009-12-02,116.44,116.47,116.47,116.4,34244500,344782144.0,0.06,0.04,0.05,0.0
2009-12-03,2009-12-03,116.49,116.47,116.49,116.37,26518700,270131168.0,0.1,0.0,0.0,0.0
2009-12-04,2009-12-04,116.49,116.44,116.49,116.4,25456200,257478800.0,0.08,-0.03,-0.03,0.0
2009-12-07,2009-12-07,116.5,116.44,116.5,116.38,20124600,198058816.0,0.1,0.0,0.0,0.0
2009-12-08,2009-12-08,116.46,116.52,116.55,116.42,16812600,167476928.0,0.11,0.07,0.08,0.0
2009-12-09,2009-12-09,116.54,116.49,116.54,116.35,19545700,195535584.0,0.16,-0.03,-0.03,0.0
2009-12-10,2009-12-10,116.51,116.48,116.51,116.43,18057500,185810656.0,0.07,-0.01,-0.01,0.0
2009-12-11,2009-12-11,116.5,116.56,116.57,116.45,26811200,270766112.0,0.1,0.07,0.08,0.0
2009-12-14,2009-12-14,116.62,116.61,116.64,116.54,23506400,238265120.0,0.09,0.04,0.05,0.0
2009-12-15,2009-12-15,116.63,116.61,116.63,116.52,18663700,189694608.0,0.09,0.0,0.0,0.0
2009-12-16,2009-12-16,116.61,116.61,116.66,116.47,22606800,230417568.0,0.16,0.0,0.0,0.0
2009-12-17,2009-12-17,116.63,116.62,116.63,116.54,12911200,132013936.0,0.08,0.01,0.01,0.0
2009-12-18,2009-12-18,116.64,116.63,116.64,116.52,28226400,288534336.0,0.1,0.01,0.01,0.0
2009-12-21,2009-12-21,116.68,116.75,116.76,116.64,21922300,219150688.0,0.1,0.1,0.12,0.0
2009-12-22,2009-12-22,116.77,116.77,116.78,116.63,25356800,253365392.0,0.13,0.02,0.02,0.0
2009-12-23,2009-12-23,116.79,116.77,116.8,116.69,28900500,293130432.0,0.09,0.0,0.0,0.0
2009-12-24,2009-12-24,116.79,116.67,116.79,116.61,25058500,253961712.0,0.15,-0.09,-0.1,0.0
2009-12-25,2009-12-25,116.69,116.7,116.73,116.6,27395400,277170112.0,0.11,0.03,0.03,0.0
2009-12-28,2009-12-28,116.75,116.82,116.83,116.73,33825800,339876800.0,0.09,0.1,0.12,0.0
2009-12-29,2009-12-29,116.84,116.86,116.87,116.78,37315800,376383424.0,0.08,0.03,0.04,0.0
2009-12-30,2009-12-30,116.87,117.02,117.03,116.87,33680800,342962176.0,0.14,0.14,0.16,0.0
2009-12-31,2009-12-31,117.04,117.13,117.16,116.98,32686300,328935680.0,0.15,0.09,0.11,0.0
2010-01-04,2010-01-04,117.19,117.2,117.21,117.12,13187900,131386560.0,0.08,0.06,0.07,0.0
2010-01-05,2010-01-05,117.21,117.17,117.28,117.14,11501600,115750144.0,0.12,-0.03,-0.03,0.0
